"","x"
"312",6949.47585412953
"313",6812.98768637354
"314",6690.98936294316
"315",6578.226436225
"316",6476.95088126362
"317",6388.53990305011
"318",6311.78790473361
"319",6242.73272955041
"320",6175.44010190137
"321",6102.75606615171
"322",6026.91158863141
"323",5949.10661992474
"324",5869.78520063379
"325",5792.76532521291
"326",5718.45507575758
"327",5647.91920548624
"328",5578.08385264409
"329",5510.90612507427
"330",5445.65929302832
"331",5382.25258189741
"332",5320.16530550604
"333",5259.80595811052
"334",5201.3242607447
"335",5142.72017924341
"336",5085.82945593187
"337",5030.26837235096
"338",4975.26974103783
"339",4921.1866157655
"340",4867.09513497722
"341",4813.68921915231
"342",4761.15872093484
"343",4708.7710087146
"344",4656.68860061398
"345",4606.03023400673
"346",4555.7385345613
"347",4507.00912883739
"348",4459.00655387205
"349",4411.54215012874
"350",4366.12379996039
"351",4321.6209083977
"352",4277.55027876807
"353",4234.78528995841
"354",4192.58471538919
"355",4151.06557635175
"356",4110.19930015845
"357",4071.0163402654
"358",4033.58066943949
"359",3998.73540760547
"360",3965.75014804912
"361",3933.50638037235
"362",3900.85819330561
"363",3866.48691117053
"364",3829.70225708061
"365",3791.67150514953
